,Scenario_Full_List,Scenario,ClimateScenario,ClimateGroup,HarvestScenario,Replicate,Time,EcoregionName,NEEC,SOMTC,AGB,AG_NPPC,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3
101,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,40, eco17,-266.7,13581.3,20393,477.7,715.1,543.4,8871.4,2262.8,1742.7,956,17.4,6.3,25.1,4.2,132.1,1625.7,5540.4,6283.1
102,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,40, eco18,-324.7,16639.3,25749.4,564.6,866,658.2,11238.4,2870.2,2069.9,990,20.8,7.9,28.5,5.2,157.5,1861.5,6266.9,8353.5
103,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,40, eco19,-320.2,18476.6,26694.6,576.8,884.2,672,11664.6,2967.7,2191.9,1089.4,21.3,7.8,29.9,5.2,162.6,2421.7,7184.5,8707.8
104,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,40, eco20,-303,17338.8,24180.1,544.1,835.2,634.8,10531.3,2680.3,1984.3,1002.3,20.1,7.4,28.4,4.9,150.4,1867.1,6426.2,8895.2
105,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,40, eco21,-370.3,27350.1,26840.9,610,925.5,703.3,11691.8,2967,2120.6,1064.3,21.7,8.8,28.8,5.6,164.5,2898.1,11580.3,12707.2
106,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco1,-340,9575.5,23976.4,514.7,766.6,582.6,10505.1,2675,1810.7,760.8,21.1,8.4,28,7.6,132.4,1053.7,4492.7,3896.7
107,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco2,-367.3,11204.5,24242,539.9,790.6,600.8,10605.7,2707.2,1822.4,794.7,21.8,8.6,29,7.8,134.7,1263,4838.6,4968.2
108,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco3,-394.8,15233.2,21856.8,553.1,803.8,610.9,9471,2412,1709.7,829.5,22,8.6,29.5,7.8,129.8,2154.3,6187.1,6762
109,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco4,-402.1,15968.6,21835.6,562.8,809.4,615.1,9455.4,2415.1,1712.3,844.2,22.2,8.7,29.8,7.9,130.7,2117.6,6269.3,7451.1
110,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco5,-389.1,14255.7,17132.3,508.1,735.4,558.9,7318.3,1869.1,1329.8,731.5,20.1,7.7,27.4,7.1,108.2,2005.2,5331.6,6810.7
111,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco6,-445.5,25045.7,17692.1,571.8,836.2,635.5,7480.7,1885.6,1401.4,830.1,22.7,8.8,30.1,8,115.9,2649.9,10091.6,12188.2
112,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco7,-433,26299.4,14924.5,553.3,796.2,605.1,6219.5,1564.2,1270.1,847.4,21.5,8.3,28.6,7.6,106.6,2652.9,10119.1,13420.8
113,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco8,-354.4,10632.3,32246.8,570.9,896.5,681.3,14262.7,3610.1,2309.5,881.6,25.4,10.2,32.3,9.1,160.1,1172.1,5077.9,4222.1
114,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco9,-362.9,11611.7,30196.3,573.1,891.1,677.2,13304,3362.9,2209.1,913.2,25.1,10.1,32.1,9,155,1239.7,5181.2,5035.7
115,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco10,-425.4,15376.7,25018.7,602.8,903.9,687,10857,2745.5,1866,932.8,25.5,10.1,33,9,142.5,2001,6438.1,6795.2
116,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco11,-433.5,16749.3,30913.2,644,989.2,751.8,13542.7,3417.1,2227.5,962.2,27.7,11.3,35.3,10,162.8,1968.7,6944.2,7673.6
117,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco12,-445.1,17834.7,27327.4,637.1,970.3,737.5,11875.7,2994.5,2029.3,972.1,27.2,10.9,35,9.7,152.8,2317.1,7071.1,8293.8
118,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco13,-465.7,24026.2,27554.2,644,986.4,749.7,11966.3,3011.6,2000.8,949.1,27.5,11.3,34.6,9.9,152.8,2506.9,10987.3,10379.2
119,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco14,-511.8,26840.9,27137.4,685.8,1038,788.9,11718.5,2942.7,1944.2,966.4,28.5,12.5,35,10.5,154.5,2783.4,11592.7,12310.3
120,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco15,-378.4,9093.7,25143.3,543.2,812.3,617.4,11007.8,2801.9,1807.5,784.3,23.5,9.5,29.3,8,139.2,1165.7,4367.4,3421.4
121,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco16,-401,12405.5,23391.6,558.4,842.4,640.2,10153.8,2570.3,1668.6,786.9,23.2,10.7,28.3,8.4,135.8,1482.1,5177,5610.6
122,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco17,-410.6,13787.5,22233.5,573.5,835.5,635,9616.1,2438.7,1701.1,908,23.7,9.7,30.4,8.1,135.2,1674.4,5696.5,6281.5
123,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco18,-447,16926.5,27239.8,644.6,970.3,737.5,11834.6,3001.7,2109.1,1011.4,27.2,11.8,33.3,9.5,161.7,1928.2,6488.3,8348.3
124,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco19,-473.9,18740.8,28541.9,676.9,1014.1,770.7,12403,3137.3,2158.5,1050.2,28.7,11.8,36,9.8,165.7,2490.1,7378.9,8706.1
125,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco20,-434,17531.6,24869.7,627.2,933.9,709.8,10756.8,2720.8,1973.5,1033.2,26.2,10.9,33.1,9,152,1917.8,6573.4,8888.4
126,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,50, eco21,-544.6,27798,29614.8,730.6,1081.7,822.1,12839.4,3241,2147.7,1041.8,29.8,13.6,36,10.7,172.4,2997.5,11905.2,12723
127,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco1,-343.4,9709.3,25851.2,587,832.8,632.9,11320.2,2878.2,1802,752.4,16.3,5.8,23.7,4,126.1,1074,4605.6,3903.7
128,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco2,-379,11364.9,26303.2,620.6,864.2,656.8,11500.9,2930.7,1821.1,777.9,16.9,5.9,24.9,4.1,128.7,1289.8,4969,4977.4
129,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco3,-433,15451,23763.2,649.6,885.4,672.9,10285.5,2614.7,1676.1,802.3,17.2,6,25.5,4.2,123.2,2210.9,6349.6,6767.4
130,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco4,-458.3,16159.3,23963.5,674.1,903.3,686.5,10361.7,2640.8,1681.3,808.3,17.6,6.1,26.1,4.3,124.6,2165.5,6414.8,7454.3
131,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco5,-484.3,14521.5,19280.3,640.5,845,642.2,8218.2,2093.1,1330.4,710.6,16.5,5.6,24.7,3.9,105.6,2079,5526.5,6810.3
132,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco6,-591.2,25299.2,20225.3,744.9,980.2,744.9,8527.3,2146.9,1367.2,779,19,6.5,27.9,4.6,113.5,2712.9,10269.3,12203.5
133,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco7,-651,26461.6,18250.2,779.7,1005.7,764.3,7573.2,1901.6,1202.8,745.4,19.4,6.6,28.7,4.6,107.2,2699.9,10220.5,13434
134,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco8,-332.1,10789.6,34154.4,633.7,950.9,722.7,15105,3817.4,2313.5,881.6,19,6.9,26.9,5.2,153.9,1194.9,5210.7,4230.1
135,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco9,-371.7,11741.4,32432.2,657.2,973.5,739.9,14272.5,3601.7,2188.7,878.6,19.4,7.1,27.7,5.2,149.5,1257.5,5290.7,5043.6
136,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco10,-450.8,15576,26850.6,693.4,986.6,749.8,11635.4,2938.6,1832.5,892.6,19.6,7.1,28.4,5.3,136.1,2044.8,6597.6,6797.5
137,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco11,-444.9,16921.2,33259.3,734.3,1077.6,819,14557,3667.8,2214.3,934.3,21.4,7.9,30.3,5.8,156.8,2002.9,7088.1,7673.3
138,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco12,-486.6,18028,29550,744.9,1072.3,815,12818.4,3227,1984.9,923.2,21.3,7.7,30.5,5.7,146.6,2363.6,7224.8,8293
139,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco13,-496.5,24360.6,29389.9,740.7,1069.4,812.7,12746.2,3204,1971.4,921.4,21.2,7.9,29.7,5.7,146,2564.6,11254.5,10395.6
140,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco14,-533.8,27178.6,28613.2,776.4,1106,840.6,12344.2,3095.9,1940.3,967.4,21.7,8.4,29.8,6,146.8,2846.5,11858.7,12326.6
141,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco15,-382.7,9303.9,27151.2,611.6,883.8,671.7,11880.3,3017.4,1822.7,777.5,17.1,6.3,24.4,4.5,134.1,1200.5,4538.9,3430.5
142,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco16,-351.2,12616.4,22934,576.9,826,627.8,9955.1,2516.6,1687.3,862.2,15.6,6.1,22.1,4.3,124.2,1524.8,5358.6,5608.8
143,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco17,-422.5,13961.2,23560.8,645.2,911.6,692.8,10163.9,2573.7,1655.5,877.9,17.4,6.4,25.8,4.6,128.3,1710.8,5841.9,6280.2
144,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco18,-440.8,17148.6,27800.7,710.2,1022.4,777.1,12046.2,3044.4,2052.6,1008.3,19.5,7.4,27.6,5.2,151.3,1975.3,6678.8,8343.2
145,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco19,-499.3,18964.7,30700.8,773.1,1119,850.4,13313,3359.5,2098.4,998.8,21.4,7.9,30.9,5.7,158.8,2544.4,7556.5,8704.9
146,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco20,-452.3,17655.5,25812.9,709.4,1019.9,775.1,11114.2,2802.7,1873.9,989,19.4,7.2,28.4,5.2,143,1946.4,6684.7,8881.4
147,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,60, eco21,-524.8,28266.9,29876.4,788.9,1123.4,853.8,12920.7,3252.5,2137.7,1091.5,21.1,8.4,29.5,5.8,161.3,3089.4,12275.4,12740.9
148,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco1,-331,9817.9,27032.1,590.8,848.5,644.8,11859.6,3009.2,1832.9,767.3,20.3,8.4,25.3,7.8,127,1090.4,4689.4,3911.1
149,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco2,-359.7,11512,27660.8,621,879.2,668.2,12124.1,3082.8,1865.6,798.2,21,8.6,26.5,8,130.2,1315,5079.5,4987.2
150,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco3,-417.7,15664.9,24946.6,653.4,902.3,685.8,10824.8,2746.6,1712.7,815.9,21.5,8.7,27.3,8.2,124.9,2263.7,6502.8,6773.5
151,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco4,-425.5,16388.8,24896,668.7,913.5,694.3,10789.7,2743.7,1777.6,836.4,21.8,8.8,27.8,8.3,128.2,2217.4,6584.8,7458.3
152,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco5,-459.9,14815.9,20718.9,641.3,875.6,665.5,8863.8,2251.8,1398.2,729.4,20.9,8.2,27.1,7.8,109.6,2156.4,5739.3,6810.6
153,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco6,-563.7,25627.2,21599.4,742.1,999.6,759.7,9153.8,2302.5,1423.8,803.1,23.7,9.5,30.2,8.9,116.9,2785.9,10504.6,12219.8
154,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco7,-601.2,26770.6,19294.7,761.3,1011.5,768.7,8058.3,2021.4,1283.3,793.1,23.9,9.5,30.7,9,111.3,2774.1,10437.2,13448
155,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco8,-331.5,10868.5,36008.8,646.1,982,746.3,15945.5,4022.4,2308.5,862.2,22.2,8.9,28.2,7.9,152.5,1203.5,5273.8,4238.8
156,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco9,-368.1,11832.3,34368.8,669.2,1009.8,767.5,15146.4,3816.2,2195.4,865,22.7,9.1,29.3,8.1,149.1,1269.6,5361.5,5052.1
157,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco10,-463.4,15729.2,28661.7,717.5,1034.7,786.4,12438.5,3136.3,1830.2,867.6,23.2,9.3,30.3,8.2,136.1,2076.6,6716.1,6800.4
158,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco11,-444.3,17063.1,35131.2,750.4,1111.1,844.5,15403.4,3875.8,2234.1,930.7,24.9,10.1,31.8,8.9,156.8,2030.5,7202.5,7673.3
159,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco12,-492.8,18196.8,31348.3,765.4,1113,845.9,13623,3424.8,1993,910.9,25,10,32.2,8.8,146.6,2403.1,7354.5,8292.5
160,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco13,-516.2,24652.3,31410.1,771.2,1121.7,852.5,13643.5,3425.2,1968.4,894.6,25.1,10.3,31.7,8.9,146.2,2609.5,11483.3,10413.3
161,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco14,-561.5,27461.9,30428.7,811.8,1152,875.5,13151.7,3295.2,1928.1,939.1,25.5,10.9,31.8,9.2,146.5,2892.2,12079,12344.2
162,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco15,-397,9433.4,28485.1,635.6,914,694.6,12477.2,3161.8,1811.1,770,20.1,8.1,25.8,6.7,132.5,1221.3,4639.1,3440.5
163,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco16,-417.4,12673,24343.4,635.1,878.5,667.6,10565.2,2665.1,1611.4,791.4,18.9,8.1,24,6.4,122,1531.4,5412.4,5607.2
164,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco17,-493.9,14058,26138.4,713,996.2,757.1,11290.9,2853.3,1628.5,810,21.7,8.7,28.9,7.1,129.5,1727.8,5921.8,6279
165,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco18,-509.8,17228.3,29466.3,771.9,1082.6,822.7,12769,3217.6,1947.2,927.1,23.5,9.7,29.9,7.9,147.8,1990.3,6752,8338.1
166,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco19,-545.4,19114.5,32440.1,821.7,1158.9,880.8,14090.6,3548.7,2064.5,966.4,25.2,10.2,32.6,8.4,156.8,2581.1,7672.6,8704.1
167,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco20,-533.5,17681.3,27597.2,780.1,1089,827.6,11883.8,2990.4,1785.3,905.2,23.6,9.5,31,7.8,140.9,1951.4,6714.9,8874.1
168,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,70, eco21,-614.1,28593.3,32146.5,869.2,1193.7,907.2,13917.4,3495.8,2069.9,1011.3,25.4,11.1,32.1,8.7,159.5,3140.1,12533.2,12760.5
169,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco1,-238.2,10002.9,27393.9,464.4,800.3,608.2,12078,3056.4,1995,831.9,24.4,10,30.6,9.2,143.3,1124.7,4816.7,3918.2
170,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco2,-241.1,11715.5,27754.2,473,815.7,619.9,12231.6,3101.6,2034,869.9,24.8,10.1,31.7,9.3,145.9,1353.9,5219.1,4996.6
171,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco3,-260.7,15923.3,24852.4,479.2,825.4,627.3,10857.6,2748,1849.5,886.8,25.1,10.1,32.4,9.4,139.4,2327.3,6677,6779.6
172,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco4,-262.9,16625.6,24804.9,486,835.1,634.7,10825.4,2745.5,1876.8,894.8,25.4,10.2,32.9,9.4,141.3,2274.9,6747.2,7462.3
173,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco5,-258.3,15140.3,20050.3,442.2,766.5,582.5,8658.7,2195.3,1530.6,820.9,23.3,9.1,30.8,8.6,121.1,2242.3,5965.3,6811.5
174,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco6,-298.8,26016,20442.6,493,858.9,652.8,8750.7,2199.1,1577.5,905.9,26.1,10.3,34,9.6,129.9,2869.8,10781.1,12235.2
175,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco7,-304.2,27114.5,17953.9,487.5,846.8,643.6,7592.8,1903.6,1397.9,890.3,25.6,10.1,33.8,9.4,121.4,2852.3,10679.5,13461.3
176,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco8,-263.5,11046.2,37183.4,523.7,950.1,722.1,16529.6,4162.6,2481.5,916.2,29.8,12.4,36.5,11.4,172.3,1235.4,5391.5,4246.9
177,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco9,-267.1,12024.8,34916.5,522.9,949.1,721.3,15464.6,3890.8,2369.8,940.3,29.8,12.3,36.9,11.3,167.7,1305.7,5491.3,5060.2
178,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco10,-304.4,15971.5,28515.4,533.3,955.8,726.4,12448.7,3133.7,1972.8,947.1,29.9,12.3,37.6,11.3,153,2131.7,6883.3,6803.4
179,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco11,-308.1,17297.1,35699.3,574.7,1040.3,790.6,15741.2,3955.2,2415.1,1005.3,32.5,13.6,40.1,12.4,176.9,2080.6,7365.9,7673.6
180,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco12,-326.2,18441.8,31767.5,571.9,1038.6,789.4,13894.5,3488.4,2147.2,972,32.5,13.4,40.6,12.2,165.8,2460.6,7523,8292.5
181,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco13,-344.2,25030.2,31923.4,577.9,1047.5,796.1,13959.1,3500.5,2134.7,961,32.7,13.8,40.1,12.4,166.2,2677.4,11756.5,10430.1
182,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco14,-346.8,27832.1,30114.5,584.3,1050.2,798.2,13105.8,3281.1,2071.7,1020.2,32.4,14.3,39.2,12.5,164.8,2963.6,12342.8,12360.9
183,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco15,-275.4,9626,28967.7,479.3,866.6,658.6,12751.5,3223.9,1930.1,823.2,28.3,11.9,34,10.6,148.3,1256.4,4771.2,3450.1
184,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco16,-295.6,12821.2,25502.3,486.5,876.4,666.1,11112,2797.5,1686,792.5,27.8,12.9,32.9,10.8,141.2,1562.7,5511.7,5605.7
185,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco17,-298.8,14277.5,26840.9,505.5,938.5,713.2,11678.9,2945.6,1774.7,874.7,30.3,12.8,37.8,11.3,148,1773.8,6077.6,6278.1
186,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco18,-320.2,17392,30237.8,555.6,1032.5,784.7,13181.8,3315.7,2030.7,942.7,33.3,14.5,39.7,12.6,166.4,2025.7,6866.4,8333.5
187,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco19,-325.5,19352.4,32624.2,579.3,1079.4,820.4,14256.7,3584.3,2216.3,1030.6,35,14.9,42.4,13.1,176.6,2636.6,7835.5,8703.7
188,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco20,-330.3,17812.2,28626.7,557.7,1048.8,797.1,12408,3116.9,1882.5,916.7,33.9,14.3,41.7,12.6,160.9,1979.7,6804.1,8867.4
189,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,80, eco21,-359.5,29014.8,32582.3,606.7,1126.1,855.9,14189.9,3558.7,2211.5,1063.4,35.8,16.5,42.4,13.8,181.9,3219,12834.6,12779.2
190,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco1,-284.6,10097.4,28103.3,525.2,828.2,629.5,12383.6,3127,2013.8,838.1,19.6,7.8,25.5,6.8,135.5,1135.2,4900.7,3925.9
191,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco2,-275.6,11866.9,27732.1,529.3,829,630.1,12207.9,3088,2131,901.2,19.6,7.7,25.9,6.8,140.1,1373.7,5346.2,5006.9
192,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco3,-316.1,16079.3,25035.8,544.7,848.9,645.2,10920.3,2757,1863.3,899.8,20,7.8,26.8,6.9,130.4,2362.5,6799.9,6786.6
193,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco4,-323.1,16749.1,25131.7,554.5,861.2,654.5,10953,2770.4,1868.4,899.4,20.3,7.9,27.3,7,131.4,2302.1,6848.6,7467.1
194,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco5,-304.3,15327.1,19744.1,495.7,770.9,585.9,8510.4,2153.4,1520.9,836.4,18.2,6.9,24.9,6.2,110.9,2292.7,6110.5,6813
195,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco6,-362.6,26256.3,20227.9,559.1,873,663.5,8635.8,2167.3,1557.6,914,20.5,7.9,27.7,7,118.5,2912.6,10973.3,12252
196,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco7,-355.5,27299,16954.4,540.1,833.2,633.2,7136.5,1788.5,1366.9,918.6,19.5,7.5,26.5,6.6,107.8,2888,10827.5,13475.7
197,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco8,-275.9,11127.6,37999.9,591.8,962.8,731.7,16900.8,4249.7,2479.4,926.5,18.5,6.9,26.4,5.4,158.1,1241.8,5471.8,4255.9
198,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco9,-287.6,12089.1,35480.7,593.9,958.7,728.6,15720.3,3950,2346.4,941.2,18.4,6.9,26.6,5.3,152.3,1309.5,5558.3,5069.1
199,CR_BNU_AccelHarv_Rep1,CR_BNU_AccelHarv,BNU,ClimateChange,AccelHarv,1,90, eco10,-360.6,16075.1,28899.6,626.9,983.2,747.3,12601.9,3167,1943.2,939.1,18.9,6.9,27.6,5.4,138,2151,6979.1,6807.1
